,assignmentId,question,response,condition,task
1480,3e5ad63b,assist_is_useful,2,Conf.+Double,lsat
1481,3e5ad63b,expl_is_useful,2,Conf.+Double,lsat
1482,3e5ad63b,assit_useful_detail,I read through but it did not helped so I ignored it later. It was not information I used.,Conf.+Double,lsat
1483,3e5ad63b,,no,Conf.+Double,lsat
1484,3e5ad63b,,No.,Conf.+Double,lsat
1485,3e5ad63c,assist_is_useful,4,Conf.+Double,lsat
1486,3e5ad63c,expl_is_useful,4,Conf.+Double,lsat
1487,3e5ad63c,assit_useful_detail,I read Jarvis' predictions and compared them to my own. I usually trusted my own answer but if I was unsure or between two choices then I would choose Jarvis' answer,Conf.+Double,lsat
1488,3e5ad63c,,no,Conf.+Double,lsat
1489,3e5ad63c,,Everything was clear and ran smoothly.,Conf.+Double,lsat
1490,3e5ad63d,assist_is_useful,4,Conf.+Single,lsat
1491,3e5ad63d,expl_is_useful,4,Conf.+Single,lsat
1492,3e5ad63d,assit_useful_detail,good,Conf.+Single,lsat
1493,3e5ad63d,,no,Conf.+Single,lsat
1494,3e5ad63d,,no,Conf.+Single,lsat
1495,3e5ad63f,assist_is_useful,3,Conf.+Single,lsat
1496,3e5ad63f,expl_is_useful,3,Conf.+Single,lsat
1497,3e5ad63f,assit_useful_detail,"I read each question and figured out my solution before I even looked at Jarvis' advice. If we agreed on the answer, I usually went with it. However, if he had a different answer than mine, I reread the question and reconsidered my answer before submitting an answer.",Conf.+Single,lsat
1498,3e5ad63f,,no,Conf.+Single,lsat
1499,3e5ad63f,,"Fun, different study. I enjoyed it!",Conf.+Single,lsat
1500,3e5ad640,assist_is_useful,1,Conf.,lsat
1501,3e5ad640,expl_is_useful,,Conf.,lsat
1502,3e5ad640,assit_useful_detail,"all that I used were the information that was provided to me. I looked at the answers that Jarvis provided his guesses after i submitted mine, so he did not influence my answers. Sometimes ourmour answers matched and other times they didn't.",Conf.,lsat
1503,3e5ad640,,no,Conf.,lsat
1504,3e5ad640,,,Conf.,lsat
1505,3e5ad642,assist_is_useful,2,Conf.,lsat
1506,3e5ad642,expl_is_useful,,Conf.,lsat
1507,3e5ad642,assit_useful_detail,"On a few questions that I was somewhat unsure of the correct answer, I did try to agree with Jarvis and I was wrong.

Other times, after I had decided which answer was correct, Jarvis was completely incorrect.",Conf.,lsat
1508,3e5ad642,,yes,Conf.,lsat
1509,3e5ad642,,"At the very beginning, before the actual tasks, it wouldn't let me click begin without reloading the page first, then it worked.",Conf.,lsat
1510,3e5ad644,assist_is_useful,4,Conf.+Single,lsat
1511,3e5ad644,expl_is_useful,3,Conf.+Single,lsat
1512,3e5ad644,assit_useful_detail,"Instead of reading all the multiple choices I just read Jarvis's recommended 2 choices, and mostly one of the was correct.",Conf.+Single,lsat
1513,3e5ad644,,no,Conf.+Single,lsat
1514,3e5ad644,,none,Conf.+Single,lsat
1515,3e5ad645,assist_is_useful,4,Conf.,lsat
1516,3e5ad645,expl_is_useful,,Conf.,lsat
1517,3e5ad645,assit_useful_detail,"I generally took the AI advice into consideration when making a choice. However, I would usually go with my own conclusions if they were different from what the AI chose.",Conf.,lsat
1518,3e5ad645,,no,Conf.,lsat
1519,3e5ad645,,no,Conf.,lsat
1520,3e5ad646,assist_is_useful,4,Conf.+Double,lsat
1521,3e5ad646,expl_is_useful,4,Conf.+Double,lsat
1522,3e5ad646,assit_useful_detail,"I tried to answer the question by myself and see if his predictions matched. If they didn't, I read his explanations to see if they could prove me wrong.",Conf.+Double,lsat
1523,3e5ad646,,no,Conf.+Double,lsat
1524,3e5ad646,,,Conf.+Double,lsat
1525,3e5ad647,assist_is_useful,4,Conf.,lsat
1526,3e5ad647,expl_is_useful,,Conf.,lsat
1527,3e5ad647,assit_useful_detail,"I compared my answer to Jarvis', but I relied on my own conclusions. If my conclusion did not line up with Jarvis', I double checked my work to make sure I was confident in my answer before proceeding.",Conf.,lsat
1528,3e5ad647,,no,Conf.,lsat
1529,3e5ad647,,No,Conf.,lsat
1530,3e5ad649,assist_is_useful,4,Conf.+Adaptive,lsat
1531,3e5ad649,expl_is_useful,4,Conf.+Adaptive,lsat
1532,3e5ad649,assit_useful_detail,"First, I draw my conclusion; then compare with Jarvis' selections and reason",Conf.+Adaptive,lsat
1533,3e5ad649,,no,Conf.+Adaptive,lsat
1534,3e5ad649,,None,Conf.+Adaptive,lsat
1535,3e5ad64a,assist_is_useful,3,Conf.+Double,lsat
1536,3e5ad64a,expl_is_useful,4,Conf.+Double,lsat
1537,3e5ad64a,assit_useful_detail,"I tried to take his advice to heart, but he was about 50/50 on his guesses. I should have listened to my own thoughts more than the computer algorithm.",Conf.+Double,lsat
1538,3e5ad64a,,no,Conf.+Double,lsat
1539,3e5ad64a,,no,Conf.+Double,lsat
1540,3e5ad64b,assist_is_useful,4,Conf.+Single,lsat
1541,3e5ad64b,expl_is_useful,4,Conf.+Single,lsat
1542,3e5ad64b,assit_useful_detail,I tried to trust information from Jarvis but sometimes saw what I felt was a better answer. ,Conf.+Single,lsat
1543,3e5ad64b,,no,Conf.+Single,lsat
1544,3e5ad64b,,No. ,Conf.+Single,lsat
1545,3e5ad64d,assist_is_useful,4,Conf.,lsat
1546,3e5ad64d,expl_is_useful,,Conf.,lsat
1547,3e5ad64d,assit_useful_detail,The two choices provided helped me narrow down the answer.  I took the advice into account when making my decision.,Conf.,lsat
1548,3e5ad64d,,no,Conf.,lsat
1549,3e5ad64d,,no,Conf.,lsat
1550,3e5ad64f,assist_is_useful,4,Conf.+Adaptive,lsat
1551,3e5ad64f,expl_is_useful,4,Conf.+Adaptive,lsat
1552,3e5ad64f,assit_useful_detail,I used it in assistance with my thoughts. Jarvis helped with details.,Conf.+Adaptive,lsat
1553,3e5ad64f,,no,Conf.+Adaptive,lsat
1554,3e5ad64f,,no,Conf.+Adaptive,lsat
1555,3e5ad650,assist_is_useful,4,Conf.+Double,lsat
1556,3e5ad650,expl_is_useful,3,Conf.+Double,lsat
1557,3e5ad650,assit_useful_detail,"I generally tried to arrive at my own answer first, and strengthen my conviction if Jarvis had picked the same, and provided similar argument. ",Conf.+Double,lsat
1558,3e5ad650,,yes,Conf.+Double,lsat
1559,3e5ad650,,,Conf.+Double,lsat
1560,3e5ad652,assist_is_useful,4,Conf.+Double,lsat
1561,3e5ad652,expl_is_useful,2,Conf.+Double,lsat
1562,3e5ad652,assit_useful_detail,"I originally started by determining the answer on my own and checking my answer with Javis. I seemed to do better that way. When I wasn't sure, I tended to answer what Jarvis did. Towards the last half, I depended on Jarvis' answers more because the questions seemed more confusing. But, mostly his explanations confused my thought process more. His answers seemed to be more likely to be incorrect in the last half of the questions.",Conf.+Double,lsat
1563,3e5ad652,,no,Conf.+Double,lsat
1564,3e5ad652,,No feedback to improve. It was interesting trying to figure out the reasoning.,Conf.+Double,lsat
1565,3e5ad653,assist_is_useful,4,Conf.,lsat
1566,3e5ad653,expl_is_useful,,Conf.,lsat
1567,3e5ad653,assit_useful_detail,I used Jarvis as a guide when the percentage of certainty was high. When it was low I ignored his choices and only made my own.,Conf.,lsat
1568,3e5ad653,,no,Conf.,lsat
1569,3e5ad653,,,Conf.,lsat
1570,3e5ad656,assist_is_useful,1,Conf.,lsat
1571,3e5ad656,expl_is_useful,,Conf.,lsat
1572,3e5ad656,assit_useful_detail,I didn't since I saw the results after I answered. I did compare his answers to mine though.,Conf.,lsat
1573,3e5ad656,,no,Conf.,lsat
1574,3e5ad656,,No,Conf.,lsat
1575,3e5ad657,assist_is_useful,3,Conf.,lsat
1576,3e5ad657,expl_is_useful,,Conf.,lsat
1577,3e5ad657,assit_useful_detail,"it messed with my decision making process too much. although the answers were correct many of the times that jarvis was choosing, in the end, it seemed best to just ignore the information",Conf.,lsat
1578,3e5ad657,,no,Conf.,lsat
1579,3e5ad657,,,Conf.,lsat
1580,3e5ad658,assist_is_useful,4,Conf.+Adaptive,lsat
1581,3e5ad658,expl_is_useful,4,Conf.+Adaptive,lsat
1582,3e5ad658,assit_useful_detail,"Sometimes Jarvis was right which I saw after making my decision. There were also times he was wrong, but he was right more often than I expected.",Conf.+Adaptive,lsat
1583,3e5ad658,,no,Conf.+Adaptive,lsat
1584,3e5ad658,,,Conf.+Adaptive,lsat
1585,3e5ad659,assist_is_useful,2,Conf.+Double,lsat
1586,3e5ad659,expl_is_useful,1,Conf.+Double,lsat
1587,3e5ad659,assit_useful_detail,I looked at the confidence indicator and the rationale provided for the first couple of questions. I stopped following its answers and reasoning when I noticed that I was changing my original (correct) answers to Jarvis' incorrect answers.,Conf.+Double,lsat
1588,3e5ad659,,no,Conf.+Double,lsat
1589,3e5ad659,,,Conf.+Double,lsat
1590,3e5ad65b,assist_is_useful,4,Conf.+Single,lsat
1591,3e5ad65b,expl_is_useful,3,Conf.+Single,lsat
1592,3e5ad65b,assit_useful_detail,"Only when I was very unsure of my answer, I used the answer and explanation provided by Jarvis. I did not have a lot of confidence on Jarvis so I did not fully rely on it.",Conf.+Single,lsat
1593,3e5ad65b,,no,Conf.+Single,lsat
1594,3e5ad65b,,"Sorry, I have no feedback.",Conf.+Single,lsat
1595,3e5ad65f,assist_is_useful,4,Conf.+Adaptive,lsat
1596,3e5ad65f,expl_is_useful,4,Conf.+Adaptive,lsat
1597,3e5ad65f,assit_useful_detail,I just read Jarvis's answer and explanation. I then compared it with mine and made a choice.,Conf.+Adaptive,lsat
1598,3e5ad65f,,no,Conf.+Adaptive,lsat
1599,3e5ad65f,,no,Conf.+Adaptive,lsat
1600,3e5ad661,assist_is_useful,5,Conf.+Adaptive,lsat
1601,3e5ad661,expl_is_useful,4,Conf.+Adaptive,lsat
1602,3e5ad661,assit_useful_detail,good ,Conf.+Adaptive,lsat
1603,3e5ad661,,no,Conf.+Adaptive,lsat
1604,3e5ad661,,good,Conf.+Adaptive,lsat
1605,3e5ad662,assist_is_useful,4,Conf.+Double,lsat
1606,3e5ad662,expl_is_useful,4,Conf.+Double,lsat
1607,3e5ad662,assit_useful_detail,i only listened to the bot when he was around 90% sure of the answer,Conf.+Double,lsat
1608,3e5ad662,,no,Conf.+Double,lsat
1609,3e5ad662,,there are many things that these questions did not consider. there are about 4 questions where there's more than 1 possible answer,Conf.+Double,lsat
0,3e5ad664,assist_is_useful,,Human,beer
1,3e5ad664,assit_useful_detail,,Human,beer
2,3e5ad664,expl_is_useful,,Human,beer
3,3e5ad665,assist_is_useful,3.0,Conf.+Double,beer
4,3e5ad665,assit_useful_detail,When I was unsure of the authors response I relied more heavily on the assistant. I found Marvin to be right more often than not.,Conf.+Double,beer
5,3e5ad665,expl_is_useful,2.0,Conf.+Double,beer
6,3e5ad666,assist_is_useful,4.0,Conf.+Single,beer
7,3e5ad666,assit_useful_detail,If Marvin had a confidence level over 90% then the answer was pretty much a given. Highlighted words helped me identify key sentences for the ones Marvin wasn't so sure about.,Conf.+Single,beer
8,3e5ad666,expl_is_useful,4.0,Conf.+Single,beer
9,3e5ad667,assist_is_useful,3.0,Conf.+Adaptive,beer
10,3e5ad667,assit_useful_detail,"Marvin was correct most of the time, however not highlighting the right words that indicate positivism or not!",Conf.+Adaptive,beer
11,3e5ad667,expl_is_useful,4.0,Conf.+Adaptive,beer
12,3e5ad668,assist_is_useful,2.0,Conf.+Double,beer
13,3e5ad668,assit_useful_detail,"Overall, I formed my own opinion unless I saw Marvin's rating was over 85% confidence. He helped me focus on certain parts to judge some a little quicker. ",Conf.+Double,beer
14,3e5ad668,expl_is_useful,3.0,Conf.+Double,beer
15,3e5ad669,assist_is_useful,5.0,Conf.+Adaptive (Expert),beer
16,3e5ad669,assit_useful_detail,i would check marvins rating first. after i saw his confidence level i would look at what was highlighted and read the surrounding passage,Conf.+Adaptive (Expert),beer
17,3e5ad669,expl_is_useful,3.0,Conf.+Adaptive (Expert),beer
18,3e5ad66a,assist_is_useful,,Human,beer
19,3e5ad66a,assit_useful_detail,,Human,beer
20,3e5ad66a,expl_is_useful,,Human,beer
21,3e5ad66b,assist_is_useful,1.0,Conf.+Adaptive,beer
22,3e5ad66b,assit_useful_detail,"I almost never did.  There were only a few of these that were difficult to tell what the correct choice was.  Only in those cases did I even consider what Marvin ""thought""   On at least one of these occasions he was wrong.",Conf.+Adaptive,beer
23,3e5ad66b,expl_is_useful,1.0,Conf.+Adaptive,beer
24,3e5ad66c,assist_is_useful,4.0,Conf.,beer
25,3e5ad66c,assit_useful_detail,I tried to use the percentage. Then I read and try to imagine the reasons for Marvin choice.,Conf.,beer
26,3e5ad66c,expl_is_useful,,Conf.,beer
27,3e5ad66d,assist_is_useful,4.0,Conf.+Adaptive (Expert),beer
28,3e5ad66d,assit_useful_detail,I neglected Marvin's suggestions and looked for negative / positive words in the review.,Conf.+Adaptive (Expert),beer
29,3e5ad66d,expl_is_useful,4.0,Conf.+Adaptive (Expert),beer
30,3e5ad66e,assist_is_useful,2.0,Conf.+Adaptive (Expert),beer
31,3e5ad66e,assit_useful_detail,marvin suggestions helps about 40% only ,Conf.+Adaptive (Expert),beer
32,3e5ad66e,expl_is_useful,2.0,Conf.+Adaptive (Expert),beer
33,3e5ad66f,assist_is_useful,4.0,Conf.+Adaptive,beer
34,3e5ad66f,assit_useful_detail,"If Marvin had 75% or higher confidence rating, I went with his opinion. Otherwise, I trusted my instincts.",Conf.+Adaptive,beer
35,3e5ad66f,expl_is_useful,2.0,Conf.+Adaptive,beer
36,3e5ad670,assist_is_useful,,Human,beer
37,3e5ad670,assit_useful_detail,,Human,beer
38,3e5ad670,expl_is_useful,,Human,beer
39,3e5ad671,assist_is_useful,5.0,Conf.+Adaptive,beer
40,3e5ad671,assit_useful_detail,It helped me make choices faster. I would only check over his opinions when the percentage was low.,Conf.+Adaptive,beer
41,3e5ad671,expl_is_useful,5.0,Conf.+Adaptive,beer
42,3e5ad672,assist_is_useful,2.0,Conf.+Double,beer
43,3e5ad672,assit_useful_detail,"I tried to form my opinion first, then looked at suggestion. Honestly didn't really help because some of the suggestions were flat out useless. I believe some of the 'right' answers are wrong or really hard to tell. The red and blue highlights are really distracting.",Conf.+Double,beer
44,3e5ad672,expl_is_useful,2.0,Conf.+Double,beer
45,3e5ad673,assist_is_useful,4.0,Conf.+Single,beer
46,3e5ad673,assit_useful_detail,"If there are many highlighted words and he is high confident then he is right 99% of time, so I just skim through the story just to make sure. But if there aren't a lot of highlighted words, I would check carefully regardless of his confident level.",Conf.+Single,beer
47,3e5ad673,expl_is_useful,4.0,Conf.+Single,beer
48,3e5ad674,assist_is_useful,4.0,Conf.+Adaptive (Expert),beer
49,3e5ad674,assit_useful_detail,"I paid attention to the confidence of Marvin before scanning the reviews. If the confidence was very high, then I thought it was correct. If not, I made my own decision.",Conf.+Adaptive (Expert),beer
50,3e5ad674,expl_is_useful,2.0,Conf.+Adaptive (Expert),beer
51,3e5ad675,assist_is_useful,4.0,Conf.,beer
52,3e5ad675,assit_useful_detail,It helped me lean int he right direction sometimes,Conf.,beer
53,3e5ad675,expl_is_useful,,Conf.,beer
54,3e5ad676,assist_is_useful,3.0,Conf.+Single,beer
55,3e5ad676,assit_useful_detail,"I would consider it, but relied on my own judgement more. Sometimes Marvin couldn't discern the meaning",Conf.+Single,beer
56,3e5ad676,expl_is_useful,2.0,Conf.+Single,beer
57,3e5ad677,assist_is_useful,,Human,beer
58,3e5ad677,assit_useful_detail,,Human,beer
59,3e5ad677,expl_is_useful,,Human,beer
60,3e5ad66a,assist_is_useful,,Human,beer
61,3e5ad66a,assit_useful_detail,,Human,beer
62,3e5ad66a,expl_is_useful,,Human,beer
63,3e5ad678,assist_is_useful,2.0,Conf.,beer
64,3e5ad678,assit_useful_detail,"To be honest, I just took quick glances at Marvin's information out of curiosity since there were only 2 occasions were I was slightly unsure of the answer . I thought most of the prompt's were pretty straight-forward and easy to solve without needing additional help.",Conf.,beer
65,3e5ad678,expl_is_useful,,Conf.,beer
66,3e5ad679,assist_is_useful,2.0,Conf.,beer
67,3e5ad679,assit_useful_detail,"If I was uncertain about the review, I would take a look and see what Marvin thought. If it aligned with what I thought, I would go for it, and if it didn't, I would reread the passage one more time.",Conf.,beer
68,3e5ad679,expl_is_useful,,Conf.,beer
69,3e5ad67a,assist_is_useful,4.0,Conf.+Single,beer
70,3e5ad67a,assit_useful_detail,"For the most part, Marvin was helpful, unless the language was too colorful or sarcastic or used slang of some sort.",Conf.+Single,beer
71,3e5ad67a,expl_is_useful,4.0,Conf.+Single,beer
72,3e5ad67b,assist_is_useful,3.0,Conf.+Adaptive,beer
73,3e5ad67b,assit_useful_detail,I read all of them myself and took Marvins opinion into consideration.,Conf.+Adaptive,beer
74,3e5ad67b,expl_is_useful,2.0,Conf.+Adaptive,beer
75,3e5ad67c,assist_is_useful,4.0,Conf.,beer
76,3e5ad67c,assit_useful_detail,"While I read everything to decide myself, where there were passages that seemed ambiguous I did use Marvin's ratings to make a decision as to how I should proceed.",Conf.,beer
77,3e5ad67c,expl_is_useful,,Conf.,beer
78,3e5ad67d,assist_is_useful,3.0,Conf.+Double,beer
79,3e5ad67d,assit_useful_detail,"The highlighting of words was definitely helpful most of the time, but I generally started the reviews from the last sentence and read backwards a bit. Most reviewers did a good job of making their sentiments known at the very end.",Conf.+Double,beer
80,3e5ad67d,expl_is_useful,2.0,Conf.+Double,beer
81,3e5ad67e,assist_is_useful,5.0,Conf.+Adaptive (Expert),beer
82,3e5ad67e,assit_useful_detail,He highlighted key passages to make the process go by quicker. I found these passages were more often than not very relevant to rating the email as positive or negative.,Conf.+Adaptive (Expert),beer
83,3e5ad67e,expl_is_useful,5.0,Conf.+Adaptive (Expert),beer
84,3e5ad67f,assist_is_useful,4.0,Conf.+Double,beer
85,3e5ad67f,assit_useful_detail,"When he was above 90% confidence, I trusted him, otherwise I checked myself.",Conf.+Double,beer
86,3e5ad67f,expl_is_useful,2.0,Conf.+Double,beer
87,3e5ad680,assist_is_useful,2.0,Conf.,beer
88,3e5ad680,assit_useful_detail,I considered it but did not base my decision solely off of it,Conf.,beer
89,3e5ad680,expl_is_useful,,Conf.,beer
90,3e5ad681,assist_is_useful,5.0,Conf.+Single,beer
91,3e5ad681,assit_useful_detail,"Marvin was quite helpful. Specifically, when Marvin helped by selecting key words, it did make me focus more on those words and use them more when evaluating. ",Conf.+Single,beer
92,3e5ad681,expl_is_useful,5.0,Conf.+Single,beer
93,3e5ad682,assist_is_useful,4.0,Conf.,beer
94,3e5ad682,assit_useful_detail,Marvin helped me determine if the review was likely to be positive or negative.,Conf.,beer
95,3e5ad682,expl_is_useful,,Conf.,beer
96,3e5ad683,assist_is_useful,5.0,Conf.+Adaptive (Expert),beer
97,3e5ad683,assit_useful_detail,"Marvin highlighted key descriptive/emotional words. Identified them as either positive or negative, most of the time is accurate, but does not take into account the remainder of the review. Only focused on key words. ",Conf.+Adaptive (Expert),beer
